ACC,1,11
ADANIENT,1,4
AEGISLOG,1,2
AKZOINDIA,1,22
AMARAJABAT,2,6
AMBUJACEM,1,8
APOLLOHOSP,1,30
APOLLOTYRE,1,15
ASAHIINDIA,1,4
ASIANPAINT,2,71
AUROPHARMA,2,6
AVANTI,1,9
AXISBANK,1,10
BAJAJ-AUTO,1,55
BALKRISIND,4,9
BASF,1,1
BATAINDIA,1,7
BAYERCROP,1,17
BEL,1,9
BERGEPAINT,1,7
BHARTIARTL,2,101
BHEL,1,12
BLUEDART,1,15
BPCL,1,70
BRIGADE,1,10
BRITANNIA,1,22
BSE,1,5
CARBORUNIV,1,4
CARERATING,4,34
CASTROLIND,1,9
CEATLTD,1,11
CENTURYPLY,1,4
CERA,1,12
CIPLA,1,4
COALINDIA,1,512
COLPAL,2,8
CONCOR,2,16
COROMANDEL,1,15
COX&KINGS,1,4
CRISIL,2,12
CUMMINSIND,2,24
DABUR,2,9
DLF,2,24
Dividend,1,110
EIHOTEL,1,7
EMAMILTD,1,5
ENGINERSIN,2,22
EXIDEIND,2,12
FLFL,1,2
GAIL,2,46
GILLETTE,1,10
GLENMARK,1,4
GODREJCP,2,2
GRNLAMIND,1,1
HCLTECH,4,72
HDFC,2,133
HDFCBANK,1,198
HDFCLIFE,1,4
HEROMOTOCO,2,85
HINDALCO,1,9
HINDPETRO,2,89
HINDUNILVR,2,108
HINDZINC,1,10
HSIL,1,12
HUDCO,1,6
IBULHSGFIN,2,23
ICICIBANK,1,25
ICICIGI,1,2
ICICIPRULI,2,31
ICRA,1,27
INDHOTEL,1,16
INDIGO,1,34
IOC,2,117
ITC,1,162
ITDC,1,2
JSWSTEEL,1,11
JUBLFOOD,1,2
Jk tyre and,1,17
KAJARIACER,1,6
KANSAINER,1,9
KOTAKBANK,1,1
LALPATHLAB,1,1
LICHSGFIN,1,12
LT,1,84
LUPIN$,1,45
M&M,1,13
MARICO,2,25
MARUTI,1,75
MONSANTO,2,30
MOTHERSUMI,2,161
MRF,1,3
MUTHOOTFIN,1,40
NATIONALUM,1,160
NAUKRI,3,9
NBCC,2,7
NCCBLUE,1,4
NESTLEIND,2,48
NHPC,1,45
NIACL,1,7
NILKAMAL,2,11
NLCINDIA,1,50
NMDC,1,10
NTPC,3,208
ONGC,5,245
PAGEIND,2,60
PEL,1,21
PETRONET,1,13
PFC,2,132
PGHH,1,27
PIDILITIND,1,9
POWERGRID,2,168
PRESTIGE,1,4
PURVA,1,36
PVR,1,2
RAJESHEXPO,1,2
RALLIS,1,18
RECLTD,2,104
RELAXO,1,2
RELIANCE,1,77
SIEMENS,1,14
SKFINDIA,1,10
SOBHA,1,7
SRTRANSFIN,1,5
SUNPHARMA,1,52
SUPREMEIND,2,15
TALWALKARS,1,6
TATACHEM,1,22
TATACOFFEE,1,14
TATAGLOBAL,1,16
TATAPOWER,1,16
TCS,4,388
THOMASCOOK,1,1
TIFIN,1,1
TIINDIA,2,6
TITANSEC,1,5
TRENT,1,4
TTKPRESTIG,1,12
TVSMOTOR,2,13
UBL,1,1
ULTRACEMCO,1,30
UPL,1,49
VBL,1,5
VEDL,2,778
VIPIND,2,18
VOLTAS,1,7
VSTTILLERS,1,15
WHIRLPOOL,1,3
WIPRO,1,22
ZEEL,1,22
ZEELEARN,1,1
